都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金（基本）,料金（詳細）,説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,備考,区分1,区分2,休業日,最大収容人数,バリアフリー対応,身障者用駐車場有り,車イスでの入店可能,車イストイレあり,多目的トイレあり,バリアフリーその他,バリアフリー詳細情報_他_備考,HP有無,焼津温泉,宿泊施設_部屋数,宿泊施設_温泉,タグ1,タグ2,タグ3,ふるさと納税,地図アイコン
222127,2024000196,静岡県,焼津市,ビジネスホテル大井川,ビジネスホテルオオイガワ,,,静岡県焼津市中島452-1,,34.791629,138.27688,,,,,,"S6,600円（1泊２食）",2020年リニューアル！アットホームな雰囲気でおもてなし。全室Wi-Fi完備。駐車場無料。ランドリーあります。,,,普10台/大型2台,,,080-5100-2445,,,,https://bhoigawa.com/,【掲載先】焼津マップ,宿泊,旅館,,,無,,,,,,,有,,16室16名様収容（合宿等の場合は応相談）,,,,,,lodging
222127,2024000197,静岡県,焼津市,民宿　お食事処　柳亭,ミンシュクオショクジドコロヤナギテイ,,,静岡県焼津市浜当目2-19-25,,34.876228,138.33101,,,,,,"1泊2食付10,200円～",海水浴場手前。駿河湾から望む朝日が絶景。新鮮な海の幸を楽しみながらくつろげる静かな宿。,,,普7台/大型要相談,,,054-671-1300,,,,http://park6.wakwak.com/~yanagitei/,【掲載先】焼津マップ,宿泊,民宿,,,無,,,,,,,有,,2室（和2）10名様収容,,,,,,lodging
222127,2024000198,静岡県,焼津市,CRAFTHOTEL 西町　DOCK,クラフトホテルニシマチドック,,,静岡県焼津市駅北2-8-9,,34.8724648,138.3157379,,,,,,S4500円～　D6500円～,ゲストハウス風のホテルです。１階にまちの休憩・交流スペースがあります。３階には宿泊者専用の調理・作業スペースがあります。,,,周辺コインパーキング,,,080-5461-7343,,,,https://www.instagram.com/hotel.yaizu/,【掲載先】焼津マップ,宿泊,民宿,,,無,,,,,,,有,,21室35名様収容,,,,,,lodging
222127,2024000199,静岡県,焼津市,焼津船員保険保養所　やいづマリンパレス,ヤイヅセンインホケンホヨウジョヤイヅマリンパレス,,,静岡県焼津市本町1-6-3,,34.870074,138.322398,,,,,,"8,900円～",天然温泉、宴会場、舟盛、鮪カブト焼など海鮮料理。,,,普15台,,,054-629-1011,,,,https://www.sempos.or.jp/yaizu/,【掲載先】焼津マップ,宿泊,公共,,,無,,,,,,,有,,28室（和19・洋3・和洋6）93名様収容,1,,,,,lodging
222127,2024000200,静岡県,焼津市,bo-kaap YAIZU,ボカープヤイヅ,,,静岡県焼津市本町1-5-15,,34.8695184,138.3231059,,,,,,"１棟貸切 19,900円~（ご宿泊人数、時期によって料金が変動します）",南アフリカのケープタウンにあるカラフルな街並みが特徴の港町「bo-kaap」をイメージした貸別荘。心おどる室内と可愛らしい雑貨を楽しめます。,,,普1台,,,050-7123-3008,,,,https://bo-kaap-yaizu.com,【掲載先】焼津マップ,宿泊,一棟貸施設,,,無,,,,,,,有,,4LDK　8名まで（8名以上は要相談）,,,,,,lodging
222127,2024000201,静岡県,焼津市,焼津ハウスホテル,ヤイヅハウスホテル,,,静岡県焼津市本町4-8-28,,34.864222,138.320595,,,,,,"１棟28,000円～　Airbnb、じゃらんにて御予約承り中",別荘風ホテル。長期滞在、大人数向けで炊飯、自炊、洗濯可です。釣り、ご家族、グループ旅行、同窓会等でもご利用ください。,,,普1台,,,090-1208-1708,,,,https://yaizuhousehotel.com/,【掲載先】焼津マップ,宿泊,一棟貸施設,,,無,,,,,,,有,,ダイニングキッチン1、1階奥和室ダブルベッド2台2名様、1階手前　和室布団3組3名様、2階洋室ベッド3名様　最大8名様宿泊可能。セミナールーム、トイレ2、お風呂1,,,,,,lodging
222127,2024000202,静岡県,焼津市,庭のお宿『帆や』～hoya～,ニワノオヤドホヤ,,,静岡県焼津市城之腰119‐1,,34.861845,138.323886,,,,,,"1名16,500円・4名以上66,000円～Airbnbにて御予約承り中",焼津水産業発展に寄与した服部安次郎生家をリノベーションした施設。レンタルスペース・宿泊等多様にご利用いただけます。,,,普2台,,,054-624-1355,,,,https://niwayado.com/,【掲載先】焼津マップ,宿泊,一棟貸施設,,,有,,〇,,,,,有,,5室（和5）10名様収容（10名以上の場合要相談）,,,,,,lodging
222127,2024000203,静岡県,焼津市,（一社）焼津市観光協会,ヤイヅシカンコウキョウカイ,,,静岡県焼津市栄町1-2-14,,34.871561,138.318783,,,,8:30～17:15,,,焼津駅南口より徒歩1分。市内の観光案内やレンタサイクル、荷物預かりなど。地場産品や温泉の素「やいづの湯」、やいちゃんグッズも販売中！,,,商店街の駐車場をご利用ください,,,054-626-6266,,,,,【掲載先】焼津マップ,スポーツその他,その他施設,年末年始,,有,,〇,,,,,有,,,,,,,,commercial
222127,2024900001,静岡県,焼津市,みsora 福祉タクシー,ミソラフクシタクシー,,,静岡県焼津市三右衛門新田216-8,,34.8482841,138.3019098,月火水木金,08:00,17:00,08:00～17:00 タクシーは事前予約制ですので、土日祝または時間外についてはご相談ください。,,運賃に別途介助料(700円～)をいただきます。,福祉タクシーをはじめ、移動のサービスを提供しています。外出先での付添が可能ですので、あなたのおでかけをトータル的にサポートします。,,,なし,,,054-659-6012,,,,https://misoranr2019.wixsite.com/website,一般募集で情報提供いただいた情報です。,スポーツその他,その他施設,日土祝,,有,,,,,,タクシー車両は、車椅子のまま乗降できます。同乗者様も1～2名乗車できます。,有,,,,,,,,commercial
222127,2024900002,静岡県,焼津市,スタジオ　ピクチャーズ,スタジオ　ピクチャーズ,,,静岡県焼津市小土1140-11,,34.8622808,138.2914511,日月火水金土祝,09:30,19:00,09:30～19:00 ,,,オシャレな自然光の溢れるフォトスタジオです。家族写真から就活写真、七五三、成人式、ベビーまで可愛い写真ならお任せ下さい。特に七五三衣装は着物、ドレス、スーツまで豊富に取り揃えております。,,,普通車6台,,,054-621-2558,,,,http://s-pictures6512.juno.bindsite.jp,一般募集で情報提供いただいた情報です。,スポーツその他,その他施設,木,,無,,,,,,,有,,,,,,,,commercial
222127,2024900003,静岡県,焼津市,焼津谷島屋登呂田店,ヤイヅヤジマヤトロタテン,,,静岡県焼津市西小川2-1-8,,34.8595728,138.3111146,日月火水木金土祝,09:30,21:20,09:30～21:20 基本年中無休です。年末年始は営業時間変更の場合もあります。,,,焼津市西小川にある書店です。焼津出身、在住の作家さんの本の展開、焼津に関連ある作品や商品の紹介などにも力をいれている地域密着型書店です！本、雑誌だけでなく文具、雑貨、宝くじも取り扱っております。,,,100台,,,054-629-4848,,,,https://m.facebook.com/yaizuyajimaya/,一般募集で情報提供いただいた情報です。,お買い物,その他買物,,,無,,,,,,,有,,,,,,,,shop
222127,2024900004,静岡県,焼津市,西洋菓子　ラヴィエベル,セイヨウガシ　ラヴィエベル,,,静岡県焼津市祢宜島35-3,,34.8427694,138.3059996,日火水木金土祝,10:00,19:00,10:00～19:00 月曜日が祝日の場合翌日休業,,,地元焼津の卵や国産小麦、発酵バターなど最高級の素材を使用しながらもなるべくお求め安い価格でご提供できるよう日々努力しています。,,,普5台,,,054-623-7203,,,,http://lavieestbelle2002.com/,一般募集で情報提供いただいた情報です。,お買い物,お菓子,月,,有,,〇,,,,,有,,,,,,,,shop
222127,2024900005,静岡県,焼津市,エステルームRuby,エステルームルビー,,,静岡県焼津市小土644-7,,34.8658946,138.2975507,日月水木金土祝,09:30,18:00,09:30～18:00 第1.3.5月曜日定休日,,"フェイシャルエステ4,840円～、ボディエステ8,800円～、出張着付け7,150円～",1997年オープン、今夏27年を迎えます。エステティックと着付けのお店です。都度払い制なので、お気軽にエステをご体験くださいね。,,,普3台,,,054-620-2022,,,,https://lin.ee/Jbi4530,一般募集で情報提供いただいた情報です。,体験・見どころ,見学・体験,火,,無,,,,,,,有,,,,,,,,rocket
222127,2024900006,静岡県,焼津市,ベトナム料理Suika chan,ベトナムリョウリ　スイカ　チャン,,,静岡県焼津市本町3-5-11,,34.8654959,138.3222009,日火水木金土祝,11:30,21:00,11:30～21:00 ,,,本格的なベトナム料理のお店です。,,,昭和通り共用駐車場,,,054-374-9350,,,,https://vietnam-suikachan.com/76332/,一般募集で情報提供いただいた情報です。,お食事,その他料理,月,20人,無,,,,,,,有,,,,,,,,restaurant
222127,2024900007,静岡県,焼津市,きさらぎ,キサラギ,,,静岡県焼津市八楠2-25-13,,34.8817291,138.3073297,日月火水金土祝,11:00,22:00,11:00～22:00 日祝日11時～ 14時、16時～21時　平日14時～16時まで閉店　各終了時間30分前オーダーストップ,,各種定食1760円から　コース料理4400円から　豊富なメニュー,日本料理店　新鮮なお魚料理から肉料理、麺類、ピザなど豊富なメニューを取り揃えています。美味しい地酒もあります。個室でゆっくりお食事をお楽しみください。焼津旅行の際にはぜひお越しください。,,,普10台,,,054-627-8426,,,,https://www.instagram.com/kisaragi_komomo/,一般募集で情報提供いただいた情報です。,お食事,和食,木,45人,無,,,,,,,有,,,,,マグロ;カツオ;桜エビ;シラス;サバ,,,restaurant
222127,2024900008,静岡県,焼津市,有限会社さくらい,サクライ,,,静岡県焼津市下小田５３５－1,,34.8366912,138.322514,日月火木土祝,08:00,00:20,08:00～00:20 ,,,地元磯自慢、初亀など全国のお酒をあつかっています。,,,5台,,,054-624-4336,,,,,一般募集で情報提供いただいた情報です。,お買い物,お酒,水,,有,〇,〇,,,,,無,,,,,,,,shop
222127,2024900009,静岡県,焼津市,くすかみ呉服店,クスカミゴフクテン,,,静岡県焼津市西小川5-2-15,,34.8589895,138.3079817,日月木金土祝,10:00,18:30,10:00～18:30 ,,,新しい着物を作ったり昔の着物が甦る様に手を加えたり着物の事ならなんでも相談して下さいね。夏は魚河岸シャツ用の生地も販売しております。,,,店舗前3台。二軒隣に4台。,,,054-629-2991,,,,www.kusukami.jp,一般募集で情報提供いただいた情報です。,お買い物,魚河岸シャツ・染物・衣料,火水,,無,,,,,,,有,,,,,,,,shop
222127,2024900010,静岡県,焼津市,居酒屋日の出,イザカヤヒノデ,,,静岡県焼津市栄町1-2-1日の出ビル一階,,34.8715738,138.3188816,月火金土祝,17:30,22:30,17:30～22:30 金曜日と土曜日は２３時３０分まで営業,,一寸一杯お気軽に　昭和の居酒屋です,創業８０年　戦前から港町焼津を見守る居酒屋日の出です,,,なし,,,090-1754-9792,,,,https://www.instagram.com/hinodebar,一般募集で情報提供いただいた情報です。,お食事,居酒屋,水木,23人,無,,,,,,,有,,,,,マグロ;サバ;ウナギ;シラス;カツオ,,,restaurant
222127,2024900011,静岡県,焼津市,手毬,テマリ,,,静岡県焼津市大住1085-1,,34.8463904,138.2903227,日月火金土木祝,11:00,21:00,11:00～21:00 【定休日】水曜日、第１・3・5木曜日,,,"焼津市唯一の""釜めし専門店""！『出汁、具沢山、お米、直炊き』にこだわった 釜めしをお作りしております。釜めし以外にも焼津や御前崎であがった新鮮なお刺身、手毬でしか味わえない一品料理もご用意しております。",,,普通車15台,,,054-623-5296,,,,https://temari19901212.owst.jp/,一般募集で情報提供いただいた情報です。,お食事,和食,水木,36人,無,,,,,,,有,,,,,マグロ;ウナギ;カツオ;桜エビ,,,restaurant
222127,2024900012,静岡県,焼津市,さいとう農園　カフェtete,サイトウノウエン　カフェテテ,,,静岡県焼津市大島1329,,34.8197851,138.2957706,木金土,11:00,16:00,11:00～16:00 カフェ11：00～　ランチ11：30～　,,野菜たっぷりveganランチ　1650円～　／　　デザートセット　770円～,農薬を使わず、優しい気持ちで野菜を育てている 「さいとう農園」のcafe。自家製米糀などを使って作る「ココロと身体に優しい」 野菜たっぷりのveganランチ　veganスイーツです。,,,普通8台　/ 乗り合わせのご協力をお願いしています,,,070-8394-6869,,,,https://www.saitounouen-yaizu.com/,一般募集で情報提供いただいた情報です。,お食事,喫茶店・カフェ,日月火水,25人,無,,,,,,,有,,,,,,,,restaurant
222127,2024900013,静岡県,焼津市,鶏笑焼津駅前店,トリショウヤイズエキマエテン,,,静岡県焼津市栄町1-12-8,,34.8701519,138.3164387,日月水土金木祝,11:00,20:00,11:00～20:00 ,,,焼津駅から徒歩で2分！からあげグランプリ最高金賞受賞！国産チキン100% 中津しょうゆ味は絶品です！オリジナルの焼津塩唐揚げもぜひお試しくださいませ。,,,普通車2台、軽1台,,,054-628-7643,,,,https://www.instagram.com/torishou.yaizu,一般募集で情報提供いただいた情報です。,お買い物,その他買物,火,,有,,〇,,,,店内入り口は、少し段差ありますが、スロープになっています。入店の際にはお手伝いいたします。,有,,,,,,,,shop
222127,2024900014,静岡県,焼津市,天ぷら割烹　齋とう,テンプラカッポウ　サイトウ,,,静岡県焼津市西小川2-4-19ジュネス登呂田101,,34.859139,138.3110456,日火水金木土祝,18:00,21:30,18:00～21:30 金土日祝 昼営業あり12:00～14:30,,"コース料理　花5,000円 月7,000円 雪9,000円",カウターで揚げたての天ぷらが出てきます。揚げたての天ぷらはとても贅沢な気分を味わえます！お酒は店主がお勧めする　日本酒やワインが天ぷらにとの相性が良いです。是非、御予約お待ちしております！,,,店舗前５台　店舗裏10数台,,,054-397-6753,,,,https://tenpura-saitou.com,一般募集で情報提供いただいた情報です。,お食事,和食,月,14人,有,,,,,,,有,,,,,マグロ;桜エビ;シラス;サバ;カツオ;ウナギ,,,restaurant
222127,2024900015,静岡県,焼津市,会席料理　味彩,カイセキリョウリ　アジサイ,,,静岡県焼津市田尻北1227-2,,34.8402328,138.3299491,日月水木金土祝,11:30,21:00,11:30～21:00 11時30分～14時17時30分～21時  夜のご予約は事前予約のみ　月に一度第３週目火曜と水曜連休,,"平日ランチ　限定20食　花籠弁当　会席コース3,300円から　4,300円のコースからは事前予約が必要",座敷の個室ですので　ゆっくりお食事楽しめます。,,,10台,,,054-623-2875,,,,,一般募集で情報提供いただいた情報です。,お食事,和食,火水,25人,無,,,,,,,無,,,,,マグロ,,,restaurant
222127,2024900016,静岡県,焼津市,大國家,オオクニヤ,,,静岡県焼津市栄町1-3-7,,34.8709038,138.3190081,日月木金土祝,10:00,17:00,10:00～17:00 ,,,創業は明治35年「美味しいお菓子は人を笑顔にする」というモットーのもと、最高級の原料を使い、添加物などを一切使用せずに幅広い年代の方に喜ばれる商品を製造しています。,,,3台,,,054-628-2212,,,,https://r.goope.jp/ok2212/,一般募集で情報提供いただいた情報です。,お買い物,お菓子,火水,,無,,,,,,,有,,,,,,,,shop
222127,2024900017,静岡県,焼津市,食楽えんや,ショクラクエンヤ,,,静岡県焼津市石津120,,34.8426398,138.3108038,日火水木金土祝,17:30,23:00,"17:30～23:00 お昼の会食は2,500円からご予約のみでうけたわまっております",,,地のもの、季節のものからリーズナブルな居酒屋メニューまで取り揃えてございます。,,,店前4台、西隣14台駐車場完備,,,054-623-0151,,,,https://www.instagram.com/yaizu_enya,一般募集で情報提供いただいた情報です。,お食事,居酒屋,月,34人,無,,,,,,,有,,,,,マグロ;カツオ;サバ,,,restaurant
222127,2024900018,静岡県,焼津市,スギヤマ時計店,スギヤマトケイテン,,,静岡県焼津市栄町6-2-1,,34.8687867,138.3175287,日月火木金土祝,10:00,18:30,10:00～18:30 ,,,創業1933年の時計、宝飾、メガネ専門店です。難しい電池交換も承ります。,,,普4台,,,054-628-4576,,,,http://www2.wbs.ne.jp/~s-watch/,一般募集で情報提供いただいた情報です。,お買い物,その他買物,水,,無,,,,,,,有,,,,,,,,shop
222127,2024900019,静岡県,焼津市,カフェセレサ,カフェセレサ,,,静岡県焼津市三ケ名1194-4,,34.8634064,138.3051403,水木金土祝日,11:00,17:30,11:00～17:30 ,,コーヒー600円から　ケーキ600円から,焼津文化センターそば、焼津青島街道沿いの一軒家。手作りケーキとミカフェートのコーヒーをご用意してお待ちしております。パスタなど軽食もあります。,,,店西側10台、東側3台,,,054-626-4098,,,,,一般募集で情報提供いただいた情報です。,お食事,喫茶店・カフェ,月火,12人,無,,,,,,,無,,,,,,,,restaurant
222127,2024900020,静岡県,焼津市,キーマン静岡,キーマンシズオカ,,,静岡県焼津市祢宜島251-1,,34.8409731,138.3078986,日月火水木金土祝,10:00,18:00,10:00～18:00 出張作業は24時間対応,,"合鍵500円～ディンプルキー3,000円",鍵と錠の専門店。合鍵からカギのトラブル出張対応。店舗は、かっぱ寿司焼津店様横、ホームセンターDCM焼津店様向かいにございます。店舗営業時間は10時から18時。鍵のトラブルなどの出張作業は24時間,,,店舗前３台駐車可能,,,054-668-9506,,,,https://www.keyman-s.com/,一般募集で情報提供いただいた情報です。,お買い物,その他買物,,,無,,,,,,,無,,,,,,,,shop
222127,2024900021,静岡県,焼津市,100% Jamaica Blue Mountain Coffee & Chocolate LENY,レニー,,,静岡県焼津市本町4-710-19,,34.8637698,138.3211327,日月火木金土祝,09:00,18:00,09:00～18:00 土日祝日は7:00～18:00営業　水曜日が祝日の場合は翌木曜日が店休日,,,店長の母国ジャマイカから空輸でブルーマウンテンコーヒー生豆とカカオ豆を日本に輸入、焼津の店舗で加工・製造しています。100％ブルーマウンテンコーヒーとジャマイカ産カカオ豆オンリーのチョコレートです。,,,店舗前4台,,,054-625-8770,,,,https://leny.coffee,一般募集で情報提供いただいた情報です。,お食事,喫茶店・カフェ,水,8人,無,,,,,,,有,,,,,,,,restaurant
222127,2024900022,静岡県,焼津市,かつ一,カツイチ,,,静岡県焼津市西島345-314,,34.8009206,138.2613315,月日火木金土祝,11:00,19:00,11:00～19:00 (14:00～17:00準備中)　第一、第三木曜日定休日,,平日、土曜日ランチ1000円～,平日と土曜日はお得なランチやってます。,,,普5台,,,054-622-7333,,,,https://www.instagram.com/katuichi_yaizu,一般募集で情報提供いただいた情報です。,お食事,和食,水木,20人,有,,〇,,,,,有,,,,,,,,restaurant
222127,2024900023,静岡県,焼津市,すずき菓子舗,スズキカシホ,,,静岡県焼津市高新田1906-1,,34.795864,138.3047511,日月火木金土祝,10:00,19:00,10:00～19:00,,,創業41年、昔ながらの和菓子と、和を取り入れた創作洋菓子を中心に販売しています。 ,,,5台,,,054-622-2330,,,,https://www.instagram.com/suzuki.kashiho,一般募集で情報提供いただいた情報です。,お買い物,お菓子,水,,有,,〇,,,,,有,,,,,,,,shop
222127,2024900024,静岡県,焼津市,酒季の蔵,シュキノクラ,,,静岡県焼津市焼津3-10-8,,34.8633095,138.3092529,月火水木金土祝,18:00,03:00,18:00～03:00,,,みなさまのおかげで、今年で10周年を迎えました。これからも焼津の居酒屋 酒季の蔵を よろしくお願いします。,,,普通車4台,,,054-627-2527,,,,,一般募集で情報提供いただいた情報です。,お食事,居酒屋,日,30人,無,,,,,,,無,,,,,マグロ;カツオ;桜エビ;シラス;サバ,,,restaurant
222127,2024900025,静岡県,焼津市,アトリエよし,アトリエヨシ,,,静岡県焼津市柳新屋958-3,,34.8589901,138.2907507,月火水木金,10:00,19:00,10:00～19:00 土日も日程により開催可能。お問い合わせ下さい。,,"対面レッスン4,500円　オンラインレッスン4,500～5,000円（材料有無により変動）",焼津では珍しいグルテンフリーの米粉パン教室です。プライベートレッスンなのでパン作り始めての方でも安心！,,,あり,,,090-8547-3246,,,,https://atelieryoshi.jp/lesson/,一般募集で情報提供いただいた情報です。,体験・見どころ,見学・体験,土日祝金,,無,,,,,,,有,,,,,,,,rocket
222127,2024900026,静岡県,焼津市,三福,サンプク,,,静岡県焼津市大住130-4,,34.8503222,138.290955,日月水木金土祝,10:30,19:00,10:30～14:00、17:00～19:00 ただし、第３月曜日と木曜日のみ10:30～14:00営業のみ 平日中休み有り,,お弁当６００円から　お惣菜２００円前後,和食の職人が丁寧に,,,店舗前に3台、道路挟んで2台,,,080-3626-7935,,,,https://www.instagram.com/sanfushaojin,一般募集で情報提供いただいた情報です。,お食事,その他料理,火,5人,無,,,,,,,有,,,,,ウナギ,,,restaurant
222127,2024900027,静岡県,焼津市,福与時計店,フクヨトケイテン,,,静岡県焼津市栄町4丁目2-1,,34.8701419,138.3197478,日火水木金土祝,10:00,19:00,10:00～19:00,,,焼津の地に1935年より創業！信頼とアフターサービスをモットーに営業中。電池交換、メガネの調整などご相談下さい。,,,なし　商店街の駐車スペースをご利用ください,,,054-628-2474,,,,https://happygive.base.shop,一般募集で情報提供いただいた情報です。,お買い物,その他買物,月,,無,,,,,,,有,,,,,,,,shop
222127,2024900028,静岡県,焼津市,酒肴本丸　駅前栄町店,サケサカナホンマルエキマエサカエチョウテン,,,静岡県焼津市栄町1丁目3-6,,34.8709532,138.3192906,月火水土木金祝,17:00,23:00,17:00～23:00 日曜が祝前日の場合営業、翌日の祝日がお休み,,,2020年新規オープン!素材に一手間加え長所を生かしたお造りや、備長炭使用の串焼き、その他天ぷらや一品もの用意しています。御来店お待ちしております。,,,普2台,,,054-908-9936,,,,https://www.instagram.com/honmaru.yaizu,一般募集で情報提供いただいた情報です。,お食事,居酒屋,日,36人,無,,,,,,,有,,,,,マグロ;カツオ;桜エビ;シラス;サバ;ウナギ,,,restaurant
222127,2024900029,静岡県,焼津市,食事処すずき,ショクジドコロスズキ,,,静岡県焼津市西焼津32-1,,34.8586374,138.2832599,日火水木金土祝,11:30,22:00,11:30～22:00,,,地元の方に愛されて15年♪美味しいお寿司と海鮮料理を揃えてお待ちしてます。,,,店の前/普2台、その他数台,,,090-3589-1564,,,,,一般募集で情報提供いただいた情報です。,お食事,すし,月,20人,無,,,,,,,無,,,,,マグロ;桜エビ;サバ,,,restaurant
222127,2024900030,静岡県,焼津市,SB石津接骨院,エスビーイシズセッコツイン,,,静岡県焼津市石津253-16,,34.838628,138.3107941,日月火木金土祝,08:30,20:00,08:30～20:00 土日祝　9:00～20:30,,,4/8新規オープン！癒しの空間を御提供！身も心もリラックスできるよう1人1人の患者様に寄り添って施術していきます！買い物帰り、仕事終わり、学校帰りに是非一度立ち寄ってみて下さい♪　,,,3台　隣併設店舗共有5台,,,054-639-5911,,,,https://sb.ishizu.com,一般募集で情報提供いただいた情報です。,スポーツその他,その他施設,水,,有,,,,,手摺あり,,有,,,,,,,,commercial
222127,2024900031,静岡県,焼津市,自慢のお米 又平商店,ジマンノオコメマタヒラショウテン,,,静岡県焼津市中里566,,34.8816096,138.3144164,月火水木金土,09:00,18:00,09:00～18:00,,,五つ星お米マイスターの資格を持つ店主が厳選したお米がずらりと並びます。特に力を入れているのは、無農薬・減農薬にこだわった安全で安 心なお米 。分づき米にも店頭で対応可能。,,,10台,,,054-628-2008,,,,https://matahira-shoten.com,一般募集で情報提供いただいた情報です。,お買い物,その他買物,日祝,,無,,,,,,,有,,,,,,,,shop
